"Approach" "NbVarSelected" "NbVarInf" "Accuracy_selection" "Specificity_selection" "Sensitivity_selection" "MCC_selection" "Accuracy_training" "Specificity_training" "Sensitivity_training" "MCC_training" "Accuracy_test" "Specificity_test" "Sensitivity_test" "MCC_test" "VarSelected" "coef_estimate" "std_estimate" "Simulation"
"657" "BASELINE" 100 6 0.06 0 1 0 0.8805 0.880281690140845 0.880715705765408 0.760993210304425 0.847 0.854247104247104 0.839211618257261 0.693564289114311 "X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;X62;X63;X64;X65;X66;X67;X68;X69;X70;X71;X72;X73;X74;X75;X76;X77;X78;X79;X80;X81;X82;X83;X84;X85;X86;X87;X88;X89;X90;X91;X92;X93;X94;X95;X96;X97;X98;X99;X100" "1.8032817337464;-0.0614941654951511;0.1419430900002;-0.0948777543614198;0.101035722316793;-0.0651581182338989;0.131362021425094;-0.114440098040405;0.127391081182413;-0.0890646045144459;1.96110010281902;0.0750958711554506;0.0274351152639608;-0.143358148118708;0.0840843105988818;-0.0395359725291766;-0.0529321924802951;0.073801254674833;-0.121153921515285;-0.0924716847925468;1.66204892055914;-0.0953240290729896;0.0543616751775901;0.116983312410503;0.322567543309054;-0.0614991850616009;-0.300302094672426;-0.0200979957440703;0.0326042041241833;-0.00857439240703302;1.85774997356779;-0.10845342902512;0.0366146139318404;-0.0169787836347951;-0.0970283445187076;0.0691772064227781;-0.0632737430704225;0.0456313094745631;-0.113071739138772;0.0993602446723611;1.89788642648643;0.0847587675122207;0.0158312863272948;0.062969204749327;-0.356316186044273;0.150799588409675;-0.225680397874411;0.0329856443660564;0.186384265315595;-0.0267890778820871;-0.057259559864861;-0.000281307761421666;-0.122323494744588;-0.123661971237488;0.295836104568674;-0.113392118961213;0.0178450178380433;-0.213014953708815;0.0999688692357479;0.134371709872941;-0.377856066617655;0.306180118422714;0.0269083188959519;0.0927927600242583;0.0945846724047562;-0.190354077597504;0.0646864034046248;0.0307471769749728;-0.0272089420272751;-0.0660310077769286;0.0397105129602362;-0.073210128227865;0.0141063651586309;-0.0140517360474346;0.0428796095959525;0.0230558101126294;-0.0310621742778073;0.0778929658710939;-0.00633451215929074;0.0357633962603317;0.015975613042426;-0.252854889650635;0.267924311342775;-0.0419471465167877;0.00415376180260286;0.275640418313348;-0.14737123561181;-0.210058671875817;0.105478951708158;-0.0401475585552245;1.77001401158159;0.0923851809366616;-0.0822160470749952;-0.114700801554516;-0.0281439391619903;0.157842206897067;-0.0308895996481536;0.0786189140970997;-0.0862252829319745;0.0171583242269968" "0.1362307684114;0.113929248134847;0.119242663072755;0.121174438163482;0.11688332545021;0.116014901194347;0.119150827040396;0.120694372642866;0.117988451489003;0.108211366954076;0.141353593260924;0.115771165711954;0.113130473455759;0.123168924928587;0.115162882597164;0.120543883244133;0.116914212719177;0.113436581567849;0.117850889298605;0.103281439916131;0.128599947764265;0.113121467162458;0.115755821021835;0.117795969918852;0.126172334469557;0.118508276311245;0.113114203503438;0.119879291018602;0.117396100227388;0.10607835632691;0.138785737095991;0.113947295311579;0.115731779122883;0.121958498115168;0.113383907169596;0.11570177431084;0.118964434993733;0.11842064744778;0.114106673654194;0.108081206216423;0.13730100153492;0.111881357682196;0.119351240273142;0.11785347174865;0.12338077967704;0.115559875361472;0.115700198508952;0.114800539089557;0.115330033464247;0.108207779249585;0.113079052309493;0.118165601885459;0.117574151506779;0.117873217709799;0.112971882913152;0.125297688601106;0.118503023262026;0.116380922831874;0.115499567111678;0.10665491199538;0.110083211964627;0.119163835173354;0.116907081307993;0.113909089524397;0.111766254287942;0.118237718554306;0.116654217878258;0.117295209718433;0.115960224762739;0.104848666638266;0.112940597342333;0.120303895468053;0.11092296763038;0.118586708792157;0.116806993170221;0.11496999393629;0.122631088135827;0.118831375023301;0.113438468340856;0.107051363805839;0.107533100907975;0.116626177018182;0.11791994610257;0.116648321040369;0.114626647693829;0.11838121048417;0.11566600284756;0.117390982222052;0.111722333687046;0.108800631561748;0.114105649616919;0.0808749147668954;0.0809933656137953;0.0797301223328663;0.0805174768962312;0.079567329354382;0.0819895478946437;0.0818150206159902;0.0824712812114575;0.0808625958056184" 5
"658" "BEST" 6 6 1 1 1 1 0.866 0.862173038229376 0.869781312127237 0.73199388051659 0.8555 0.861969111969112 0.848547717842324 0.710596880208863 "X1;X11;X21;X31;X41;X91" "1.6779580491611;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.72706286328112;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.51089820939864;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.57963998519594;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.70669319988948;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6026025772956;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.101093847651949;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.104385000401016;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0969624974877373;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.100236116975217;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.106547330877132;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.099413089318453;NA;NA;NA;NA;NA;NA;NA;NA;NA" 5
"659" "CFS" 6 6 1 1 1 1 0.866 0.862173038229376 0.869781312127237 0.73199388051659 0.8555 0.861969111969112 0.848547717842324 0.710596880208863 "X1;X11;X21;X31;X41;X91" "1.6779580491611;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.72706286328112;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.51089820939864;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.57963998519594;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.70669319988948;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6026025772956;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.101093847651949;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.104385000401016;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0969624974877373;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.100236116975217;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.106547330877132;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.099413089318453;NA;NA;NA;NA;NA;NA;NA;NA;NA" 5
"660" "CHI2" 29 6 0.77 0.75531914893617 1 0.395313707536311 0.862 0.857142857142857 0.866799204771372 0.723999986315481 0.8605 0.870656370656371 0.849585062240664 0.720570875672122 "X11;X91;X41;X1;X21;X31;X22;X12;X2;X33;X3;X13;X25;X24;X43;X4;X14;X23;X42;X32;X5;X26;X6;X8;X7;X34;X18;X9;X44" "1.70802450973416;0.0084371796199006;0.0378574987105911;-0.12469574940458;0.0840738908215798;-0.047650996108065;0.131104947215216;-0.173557143598659;0.101575107608388;NA;1.78531615083256;0.0623239509261011;0.0612655989576316;-0.178398356190725;NA;NA;NA;-0.00487758514455201;NA;NA;1.50925953692315;-0.106312755075814;0.00976224223955516;0.107544157700109;0.224286096089763;-0.153090477745331;NA;NA;NA;NA;1.6680676562736;-0.0722922261273711;0.0131251561879591;-0.0192470678979251;NA;NA;NA;NA;NA;NA;1.76917184119141;0.00854273069884173;-0.0578652716636276;-0.00794734163952946;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62675508577311;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.125197996512391;0.104417843907925;0.107992143185892;0.11069279080319;0.106586283676164;0.106552565040279;0.108265016553968;0.11028810036803;0.0998944688162766;NA;0.125306176639795;0.104935097977828;0.104487365603749;0.105529672660854;NA;NA;NA;0.0841697391162647;NA;NA;0.115285616147775;0.1036135004485;0.105382754966019;0.109205036500306;0.109223165047225;0.0989334197647705;NA;NA;NA;NA;0.122078673844459;0.103433866247703;0.105145604218073;0.0999025525024738;NA;NA;NA;NA;NA;NA;0.126812489819754;0.10228334421699;0.107279115867492;0.0973044104629686;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.101307773655466;NA;NA;NA;NA;NA;NA;NA;NA;NA" 5
"661" "CONS" 17 6 0.89 0.882978723404255 1 0.558246853494756 0.8625 0.858148893360161 0.866799204771372 0.724996313725379 0.857 0.866795366795367 0.846473029045643 0.713561395818596 "X1;X2;X6;X7;X11;X13;X21;X22;X24;X26;X31;X32;X33;X34;X41;X44;X91" "1.66999096796344;0.0128603192367847;NA;NA;NA;-0.0577975114489494;0.0942530996553572;NA;NA;NA;1.73550244186266;NA;-0.0060933496161018;NA;NA;NA;NA;NA;NA;NA;1.51622710198279;-0.0828628158756259;NA;0.191552126095326;NA;-0.0733995317145969;NA;NA;NA;NA;1.6348885689012;-0.0664607402471469;0.0155444537134428;-0.0273538550645761;NA;NA;NA;NA;NA;NA;1.73597873399037;NA;NA;-0.0379416451147498;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.60762016749678;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.119111610463726;0.0966486950516998;NA;NA;NA;0.096247102678994;0.0959053023551448;NA;NA;NA;0.114822523177879;NA;0.0855764275318842;NA;NA;NA;NA;NA;NA;NA;0.113543954494741;0.0977481431081105;NA;0.0995023666257038;NA;0.0901766009869597;NA;NA;NA;NA;0.119648322640685;0.102258826218141;0.104077089214445;0.0986464013062443;NA;NA;NA;NA;NA;NA;0.11621261083194;NA;NA;0.0852090699721868;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0997247651090249;NA;NA;NA;NA;NA;NA;NA;NA;NA" 5
"662" "IG" 6 6 1 1 1 1 0.866 0.862173038229376 0.869781312127237 0.73199388051659 0.8555 0.861969111969112 0.848547717842324 0.710596880208863 "X11;X91;X41;X1;X21;X31" "1.6779580491611;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.72706286328112;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.51089820939864;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.57963998519594;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.70669319988948;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6026025772956;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.101093847651949;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.104385000401015;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0969624974877373;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.100236116975217;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.106547330877132;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.099413089318453;NA;NA;NA;NA;NA;NA;NA;NA;NA" 5
"663" "IGR" 1 1 0.95 1 0.166666666666667 0.39780542762657 0.6175 0.616700201207243 0.618290258449304 0.234987287235377 0.6245 0.625482625482625 0.62344398340249 0.248780303809732 "X11" "NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.693474719106885;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0518321006001768;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" 5
"664" "ONER" 29 6 0.77 0.75531914893617 1 0.395313707536311 0.862 0.857142857142857 0.866799204771372 0.723999986315481 0.8605 0.870656370656371 0.849585062240664 0.720570875672122 "X91;X1;X21;X41;X31;X11;X2;X12;X13;X24;X4;X3;X22;X25;X23;X33;X43;X32;X5;X6;X14;X34;X26;X42;X7;X18;X44;X9;X8" "1.70802450973416;0.00843717961990042;0.0378574987105912;-0.12469574940458;0.0840738908215803;-0.0476509961080645;0.131104947215216;-0.173557143598659;0.101575107608388;NA;1.78531615083256;0.0623239509261013;0.0612655989576314;-0.178398356190725;NA;NA;NA;-0.00487758514455203;NA;NA;1.50925953692315;-0.106312755075815;0.00976224223955528;0.107544157700108;0.224286096089763;-0.153090477745331;NA;NA;NA;NA;1.6680676562736;-0.0722922261273711;0.013125156187959;-0.0192470678979251;NA;NA;NA;NA;NA;NA;1.76917184119141;0.00854273069884202;-0.057865271663628;-0.0079473416395294;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6267550857731;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.125197996512391;0.104417843907925;0.107992143185892;0.11069279080319;0.106586283676164;0.106552565040279;0.108265016553968;0.11028810036803;0.0998944688162765;NA;0.125306176639796;0.104935097977829;0.104487365603749;0.105529672660854;NA;NA;NA;0.0841697391162646;NA;NA;0.115285616147775;0.1036135004485;0.10538275496602;0.109205036500306;0.109223165047225;0.0989334197647704;NA;NA;NA;NA;0.122078673844459;0.103433866247703;0.105145604218073;0.0999025525024737;NA;NA;NA;NA;NA;NA;0.126812489819754;0.10228334421699;0.107279115867492;0.0973044104629686;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.101307773655466;NA;NA;NA;NA;NA;NA;NA;NA;NA" 5
"665" "RELIEF" 1 0 0.93 0.98936170212766 0 -0.0253918358059513 0.558 0.536217303822938 0.579522862823062 0.115850280705823 0.568 0.545366795366795 0.592323651452282 0.137722719537242 "X43" "NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.299988101912518;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0461219024869141;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" 5
"666" "RFI" 6 6 1 1 1 1 0.866 0.862173038229376 0.869781312127237 0.73199388051659 0.8555 0.861969111969112 0.848547717842324 0.710596880208863 "X91;X11;X21;X1;X41;X31" "1.6779580491611;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.72706286328113;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.51089820939864;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.57963998519594;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.70669319988949;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.60260257729561;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.101093847651949;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.104385000401015;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0969624974877373;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.100236116975217;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.106547330877132;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0994130893184531;NA;NA;NA;NA;NA;NA;NA;NA;NA" 5
"667" "SU" 6 6 1 1 1 1 0.866 0.862173038229376 0.869781312127237 0.73199388051659 0.8555 0.861969111969112 0.848547717842324 0.710596880208863 "X11;X1;X21;X91;X41;X31" "1.6779580491611;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.72706286328112;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.51089820939864;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.57963998519595;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.70669319988949;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.60260257729561;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.101093847651949;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.104385000401015;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0969624974877372;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.100236116975217;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.106547330877132;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.099413089318453;NA;NA;NA;NA;NA;NA;NA;NA;NA" 5
"668" "SVM-RFE" 31 6 0.75 0.734042553191489 1 0.37692539345421 0.885 0.888329979879276 0.881709741550696 0.770027400646578 0.858 0.862934362934363 0.852697095435685 0.715631458370048 "X1;X11;X19;X21;X25;X27;X31;X41;X45;X46;X47;X49;X53;X54;X55;X58;X59;X60;X61;X62;X64;X66;X7;X78;X82;X83;X88;X89;X91;X97;X98" "1.75095132796736;NA;NA;NA;NA;NA;0.104917516602543;NA;NA;NA;1.90760407930981;NA;NA;NA;NA;NA;NA;NA;-0.15433969449111;NA;1.58488927962153;NA;NA;NA;0.304153061260175;NA;-0.291271922242568;NA;NA;NA;1.68623418683401;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.88525491381084;NA;NA;NA;-0.2899159873381;0.175594909326167;-0.212091757597455;NA;0.181511398960695;NA;NA;NA;-0.133150010414248;-0.162097876692562;0.261381453539552;NA;NA;-0.228930601036658;0.0922588690243593;0.138761235138558;-0.35181195235786;0.335547072686105;NA;0.11912687188284;NA;-0.130286476462829;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0994755423246742;NA;NA;NA;-0.236179659172941;0.277017914454162;NA;NA;NA;NA;-0.170146847409117;0.100142284478778;NA;1.68771499807929;NA;NA;NA;NA;NA;-0.0583840752468058;0.10456889461585;NA;NA" "0.111003937239136;NA;NA;NA;NA;NA;0.0818173706534511;NA;NA;NA;0.117210507161085;NA;NA;NA;NA;NA;NA;NA;0.082315442319567;NA;0.109415841481299;NA;NA;NA;0.101146337497818;NA;0.0928456982393606;NA;NA;NA;0.108155866073919;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.12087333782712;NA;NA;NA;0.107211671677388;0.108911011650127;0.105452674041544;NA;0.0919669533220868;NA;NA;NA;0.103853067747627;0.105874057081196;0.101938410875093;NA;NA;0.105929199414821;0.108080542445605;0.100893076722699;0.101653671716183;0.107134332881037;NA;0.100804001926095;NA;0.0938388662105318;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.07732357195153;NA;NA;NA;0.0993620555417389;0.102337942081277;NA;NA;NA;NA;0.100407975002579;0.0972903060613085;NA;0.105422576288426;NA;NA;NA;NA;NA;0.0781107272868632;0.0771888770006471;NA;NA" 5
"669" "GAMMA_BACK" 56 6 0.5 0.468085106382979 1 0.223946367873852 0.877 0.877263581488934 0.876739562624254 0.753995603923403 0.852 0.861969111969112 0.841286307053942 0.703544305819683 "X1;X2;X3;X4;X5;X7;X8;X9;X11;X12;X13;X14;X15;X18;X19;X21;X22;X23;X24;X25;X26;X27;X28;X29;X31;X32;X33;X35;X39;X40;X41;X42;X43;X44;X45;X46;X50;X53;X55;X56;X58;X60;X61;X62;X65;X82;X83;X86;X87;X88;X91;X93;X94;X95;X96;X100" "1.78390505775566;-0.0721918263433583;0.116149624508516;-0.125183902589455;0.0719488130412979;NA;0.108908531330922;-0.136419080268543;0.0755171757014084;NA;1.91191081613727;0.0665095976121787;0.049097140482283;-0.162626137109511;0.0425495255789856;NA;NA;0.0431066045527116;-0.182205249018061;NA;1.61242149030748;-0.0873541150880095;0.0578897105719316;0.121281485722226;0.308949433400254;-0.0559770626271971;-0.292809382495457;-0.0452456668928748;0.0338131957406342;NA;1.77966361089333;-0.0821223786191867;0.0335317806585438;NA;-0.0873691214640647;NA;NA;NA;-0.117429872436345;0.132532187674993;1.83925630785662;0.0731139699998378;0.00443442012297459;0.0711281713119839;-0.357913876963962;0.117471270962162;NA;NA;NA;0.01860720309537;NA;NA;-0.201553391477517;NA;0.263497952975119;-0.0984700215224747;NA;-0.191447196805952;NA;0.15029053911712;-0.369168376294585;0.300249131296374;NA;NA;0.0760141982493572;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.251503193089559;0.245156023911723;NA;NA;0.28336594260121;-0.137037111281797;-0.187285282094582;NA;NA;1.72739503204795;NA;-0.0934435036142193;-0.113745878924968;-0.0553739934552338;0.148500214351695;NA;NA;NA;0.0112133590982405" "0.131475099882911;0.109322402794771;0.113822317352833;0.116103026896767;0.109271545521696;NA;0.109015548657703;0.115107704660125;0.104294193506859;NA;0.134983497242024;0.110625445757339;0.109542977128089;0.11739959672883;0.106265616153186;NA;NA;0.101694886959023;0.101284947135983;NA;0.123513957612337;0.109655341738179;0.111556561977529;0.114701081042765;0.120224556502554;0.113414961088003;0.109141550548757;0.112939805380935;0.106483788727613;NA;0.130460468530079;0.108654665711928;0.10874695467124;NA;0.0985995683213294;NA;NA;NA;0.102800074856819;0.0994453920316346;0.132024945059891;0.108068988875663;0.115133121196643;0.112975073879394;0.116178285595428;0.105991981209497;NA;NA;NA;0.0867871147387573;NA;NA;0.0976636784202565;NA;0.105055939499872;0.114394949753702;NA;0.105329435225118;NA;0.095704669975388;0.103622602117145;0.10611004433343;NA;NA;0.0897489108248508;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.10088776953541;0.10584617841998;NA;NA;0.107880105183399;0.109450632656319;0.10282773167851;NA;NA;0.108719634656362;NA;0.0785191611443995;0.0766981032668686;0.0775774596884422;0.0775292423034842;NA;NA;NA;0.0776929326401497" 5
