"Approach" "NbVarSelected" "NbVarInf" "Accuracy_selection" "Specificity_selection" "Sensitivity_selection" "MCC_selection" "Accuracy_training" "Specificity_training" "Sensitivity_training" "MCC_training" "Accuracy_test" "Specificity_test" "Sensitivity_test" "MCC_test" "VarSelected" "coef_estimate" "std_estimate" "Simulation"
"639" "GAMMA_FORW" 70 6 0.36 0.319148936170213 1 0.165395353925991 0.872 0.87905604719764 0.8646998982706 0.743919673125645 0.8515 0.856864654333009 0.845837615621788 0.702762402547653 "X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X72;X74;X75;X76;X77;X78;X79;X91;X93;X94;X96;X97;X98;X99;X100" "1.34956093967575;-0.116717718792989;-0.0200873968900295;0.0406538077512931;0.10994976486223;0.0885322898826567;0.0738247840966821;0.176056567068605;-0.0089386804820809;0.0305389378628715;1.3224852265749;0.042393257037811;0.258263403136405;-0.148858353158337;-0.234626125076472;-0.374350949221997;0.00809044834905219;0.32316155519355;0.0232541659529548;0.494990543631014;1.56589857649434;0.34441281747223;0.0555355873160344;0.0949802220996384;-0.388956426575771;0.103267088920889;-0.0240116894173881;-0.165299215600748;-0.2205784216005;0.129019200124913;1.78458147542307;0.176699248115516;-0.295425318693865;-0.14130495793089;-0.183884733088579;-0.140659298623756;-0.0778358966392642;0.248722791878123;-0.268931598541592;0.526089385554705;1.53553111381905;-0.288125193031469;0.152238830142938;-0.47488203754024;-0.130629089215538;0.1717270820148;0.0620444475690616;0.291884637759868;0.161888508474774;0.104553180339055;-0.172066411894302;-0.37432044683702;-0.15941372886645;0.557834354254839;0.0629339640105734;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.413174424614995;NA;0.303527441333455;0.0962838596219091;-0.319378908093323;-0.0621213553775507;-0.506516937993809;0.147661037870725;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6368359344211;NA;-0.130714848937917;0.0876954793320738;NA;-0.0491427596136924;0.177878556869231;0.0973025374409838;0.194945787753566;-0.181843031864611" "0.230553010335073;0.225449826224438;0.215955890094009;0.229550250028055;0.221458021378586;0.223446034868136;0.2183892234129;0.227249326291452;0.224487001563066;0.238997409453873;0.229634333004606;0.227395538883744;0.22360846245204;0.219934000834927;0.226380732437162;0.23294720928549;0.222293547204279;0.226995291218496;0.223470763097524;0.233743994538497;0.242041359567756;0.224274633899268;0.232265918848785;0.240974669220254;0.233255178087611;0.229802659081369;0.228213687598604;0.220566605593288;0.226591066222436;0.220466933505067;0.23411489086706;0.2263598523653;0.226448921496734;0.231872190157472;0.225035949077318;0.221461993765643;0.224056601014782;0.229295723627066;0.229805627179454;0.228425542630957;0.239341465051283;0.236070067073899;0.231171696000612;0.234020252374168;0.240997672555066;0.222917854741177;0.230581862244267;0.222458185275406;0.232266596908955;0.233435275614542;0.205899488261309;0.215571533432931;0.21063986745532;0.215817917304537;0.219828221422864;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.224517596026613;NA;0.225973743831182;0.217819572599907;0.215709571371698;0.219156274036988;0.217113208970054;0.226963450336535;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.101643456051284;NA;0.0771069019294403;0.0737029858760257;NA;0.0739104866108878;0.071665581935787;0.0773097593986441;0.0748760380141298;0.0763294409793523" 1
"640" "GAMMA_HC" 82 6 0.24 0.191489361702128 1 0.118369830235207 0.8715 0.876106194690266 0.866734486266531 0.742913139460926 0.85 0.860759493670886 0.838643371017472 0.699736261562547 "X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X61;X62;X63;X65;X67;X69;X70;X72;X74;X75;X77;X78;X79;X81;X82;X83;X87;X89;X90;X91;X93;X94;X96;X97;X98;X99;X100" "1.34103274320793;-0.0682133134846775;0.0195580514904188;0.0918373648746493;0.122770820296453;0.0395235909937962;0.0550505792517684;0.133289899747432;-0.0313507040489129;0.0573720379038621;1.37214871851866;0.037026485170544;0.267168751232311;-0.169394013900559;-0.249266143496022;-0.372135972780673;-0.00633932798361901;0.35231074656367;0.0299301884949618;0.497946689554119;1.59163999738724;0.301161821772436;0.0754391609781057;0.0805574376472881;-0.354725884168239;0.114322510709301;0.00323697854579613;-0.162823005030303;-0.272782138192335;0.154118793561925;1.86498534524887;0.205231535413145;-0.336377328110932;-0.155544105153388;-0.200699784743935;-0.16347945615266;-0.117383039133251;0.271964880280235;-0.228920633279945;0.511943675976106;1.57245907520901;-0.339658541203605;0.195182670493834;-0.426406488313268;-0.148094885497121;0.153554647749795;0.139019155975922;0.292517225131989;0.164201731606797;0.000940401160040179;-0.136042522384302;-0.350362907812736;-0.199529610650567;0.570319551365266;0.0327261268585175;NA;NA;NA;NA;NA;0.838690447010659;-0.21653967334272;0.225694201367403;NA;-0.0464146182509472;NA;-0.319340950963747;NA;-0.140467256953275;-0.319288732902376;NA;0.335441769883255;NA;0.250773803382727;0.0747539064786282;NA;-0.0578683661292384;-0.613649349784711;0.0795675154798526;NA;-0.269394973732321;-0.462978807060882;-0.0136900065254464;NA;NA;NA;0.246499691799111;NA;0.375101061948782;0.135508700083958;1.67763372862238;NA;-0.121627507200412;0.0933444896596841;NA;-0.0509305664084207;0.178905657241837;0.101795960110635;0.178029409688334;-0.178884773461917" "0.233905461906407;0.230551955648228;0.219706287267831;0.233132446311417;0.22607688612073;0.226092087496374;0.224394247144124;0.231150527442076;0.228564058144993;0.244311426363005;0.233824757486376;0.232214517192851;0.226890169214937;0.224957359481279;0.229221554605328;0.236270432349631;0.225883616850493;0.230508842964467;0.227131615892814;0.237831855765492;0.246087104635101;0.229264012407121;0.237786994595927;0.244998164450266;0.2375010017711;0.234233599587153;0.231116088910455;0.223798278483357;0.23228437379298;0.223476111180505;0.241197761762868;0.230750265099538;0.230645247109931;0.2353009538039;0.228612535186144;0.223902209713556;0.228983141122789;0.231493044346481;0.234133973046532;0.232885800470328;0.242173760569677;0.240180483804403;0.235091842589109;0.238641343791472;0.243181521751163;0.224757438028121;0.233980856844772;0.224860299917014;0.235466111291332;0.238588711896729;0.212636024515816;0.219667554898157;0.2146745731949;0.219456630790015;0.222567502722792;NA;NA;NA;NA;NA;0.226838674025168;0.223665659092369;0.225713647718151;NA;0.222799578568623;NA;0.226228481935403;NA;0.218987190328284;0.227938919159774;NA;0.223703191241764;NA;0.226847460139352;0.218951039439108;NA;0.220489085687998;0.218724746946376;0.225834020141664;NA;0.218595833170684;0.217349068967499;0.218322918949342;NA;NA;NA;0.212659464927492;NA;0.223860735491952;0.226387878946141;0.103957372084462;NA;0.0787234856637432;0.0746557815803589;NA;0.075379444308646;0.0725833305410988;0.0781397643285079;0.0757148567149045;0.0776763519797237" 1
"641" "BASELINE" 100 6 0.06 0 1 0 0.856 0.864087301587302 0.847782258064516 0.712019108940174 0.8545 0.857976653696498 0.85082304526749 0.708780192483824 "X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;X62;X63;X64;X65;X66;X67;X68;X69;X70;X71;X72;X73;X74;X75;X76;X77;X78;X79;X80;X81;X82;X83;X84;X85;X86;X87;X88;X89;X90;X91;X92;X93;X94;X95;X96;X97;X98;X99;X100" "1.08809548363073;0.0600512868413876;0.434575263887948;-0.249679898021726;-0.129143745940466;-0.0462267301765876;-0.0900769271835181;-0.0157880370259656;0.0867804693210241;0.261560825093541;1.49225509465221;0.127961112988903;0.183316370407776;-0.141956039724655;-0.358050797666621;-0.0376033031108546;-0.237945500102164;0.40225653457306;-0.0261548882383405;0.0639199075020033;1.26526742102001;-0.0350044717886923;0.374593988319737;0.219372309999669;-0.135578909137441;0.121792175911831;-0.0891509382345955;0.118324139269167;-0.316880338740608;-0.166032219919687;1.15975831227802;0.0749670445625427;0.0230880723642459;-0.114200674348424;-0.145224505172126;0.00499308062866003;-0.0489347533613295;0.0833003261059046;0.176608508613238;0.153062647739733;1.40920063709204;-0.0956334257634668;0.168055328731487;0.302992756412604;0.137795462416066;-0.18747575176145;-0.0413659989370978;-0.132459700279073;-0.0856693079920667;-0.0147090996230979;-0.192489043007879;0.190128444399917;0.389786177674647;0.0831825852422684;-0.210311215861012;0.231530687216494;-0.283397804129443;-0.178225500272869;0.230766221222086;-0.288570354995568;0.241723196765742;0.069452037718114;-0.140204432577418;-0.0558085722323013;0.0741858755555285;-0.24746233117943;0.174629574560605;-0.533018601935498;0.0741138820116227;0.351990992450387;0.114576864693598;0.0332614164159985;-0.050780280104522;0.078125409820211;0.124254924146332;0.00373423333789565;0.144006187342115;-0.0701118820033873;-0.213808441546353;-0.0658708648298571;0.209802481422019;-0.169649342929661;0.0312407769321398;0.0197302681898681;-0.103594196422545;0.465192490724725;-0.00502328985333094;-0.191174748341311;-0.140143967900716;-0.0599167501727431;1.42004849048462;0.0885949080398518;-0.138585576963637;0.142778451697079;0.0565390689104753;-0.146544809643074;0.0636904241178962;-0.0873139004275011;-0.00924437469766777;-0.0765017519607321" "0.225408357142649;0.215385893794927;0.222356231598543;0.231958023660244;0.21754180869601;0.21987614800378;0.216998317734577;0.221545384389096;0.221766072766429;0.220258315063067;0.230299834589685;0.211711581293211;0.212493353728225;0.21963357250948;0.215085235215178;0.219627457961049;0.224826488940912;0.215636207044707;0.215574342360035;0.231339763703064;0.227305615591848;0.214754680000548;0.217108300703492;0.224440044769392;0.222213987960803;0.214652537857003;0.224621376345237;0.215613788517059;0.217722584170235;0.218989710364615;0.223917599986442;0.208591781454558;0.223589104859821;0.219070575920685;0.216850848242016;0.210543484629434;0.216878571530816;0.223491224865385;0.221700612984797;0.222927522095683;0.226483512304907;0.221360538377915;0.219032301084314;0.220423984323759;0.218016283185534;0.21626185451417;0.220318243465589;0.208695064454075;0.216475845050417;0.214179975087918;0.221813205874125;0.234594694168841;0.221099312425866;0.213094262422585;0.21907794552338;0.216936885692963;0.220850523048814;0.21514950876923;0.214186577896676;0.22327789687504;0.215650026796236;0.216742363240233;0.219354506590867;0.22659894718693;0.21039035453002;0.213747151600299;0.222781997883969;0.212686181100282;0.223771898711967;0.216951463248617;0.228282093162766;0.224412261730423;0.217627088145869;0.213235448135297;0.221447407692626;0.213646224183099;0.220674573698637;0.219514277515487;0.223505511608783;0.222996573317201;0.217076313898164;0.214588134141643;0.218622732450106;0.220707854315945;0.219526305275067;0.219820058511707;0.215811084624456;0.210517641055227;0.221672663834503;0.218246869144325;0.0934299592485596;0.0764189737990854;0.075497669366512;0.0733605474638535;0.0712115967058575;0.0713338139577373;0.0712610114387961;0.0723998558424991;0.0721125421315248;0.0751164938234598" 1
"642" "BEST" 6 6 1 1 1 1 0.846 0.854166666666667 0.837701612903226 0.69201362699688 0.869 0.858949416342412 0.87962962962963 0.73828946621726 "X1;X11;X21;X31;X41;X91" "1.31348137955652;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.32598813093067;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.27660796163538;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.28493422782858;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.35676992805361;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.3273215973479;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0862615130918898;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0851430421288568;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0860802368368807;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0851683413636429;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0854184905196098;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0865329165374094;NA;NA;NA;NA;NA;NA;NA;NA;NA" 1
"643" "CFS" 16 6 0.9 0.893617021276596 1 0.57888373874097 0.8445 0.857142857142857 0.831653225806452 0.689105235776412 0.865 0.857003891050584 0.873456790123457 0.730180125906627 "X1;X4;X6;X11;X13;X20;X21;X24;X30;X31;X35;X37;X41;X45;X46;X91" "1.29862830089844;NA;NA;-0.0363386810731421;NA;0.0511351824929079;NA;NA;NA;NA;1.21127976445979;NA;0.125498296739728;NA;NA;NA;NA;NA;NA;0.0204289301391838;1.21900946157696;NA;NA;0.199291024199635;NA;NA;NA;NA;NA;-0.127577643664575;1.18088487957014;NA;NA;NA;-0.0361250307693761;NA;0.160400316895681;NA;NA;NA;1.38373710011938;NA;NA;NA;0.142990893073646;-0.16362306849555;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.33303250909192;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.19085985778579;NA;NA;0.187727279400595;NA;0.176694709865305;NA;NA;NA;NA;0.184917994691904;NA;0.17616060726758;NA;NA;NA;NA;NA;NA;0.184801038548406;0.186080192052911;NA;NA;0.184146423329169;NA;NA;NA;NA;NA;0.173854216036854;0.182727073620579;NA;NA;NA;0.17593045038925;NA;0.176390717063318;NA;NA;NA;0.184303325341196;NA;NA;NA;0.180032311362176;0.174778795620165;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0869687973119241;NA;NA;NA;NA;NA;NA;NA;NA;NA" 1
"644" "CHI2" 51 6 0.55 0.521276595744681 1 0.247642198187029 0.846 0.854166666666667 0.837701612903226 0.69201362699688 0.8605 0.855058365758755 0.866255144032922 0.721059902971597 "X41;X11;X1;X31;X45;X20;X18;X46;X5;X2;X13;X4;X44;X21;X6;X47;X91;X42;X24;X8;X50;X10;X43;X30;X3;X7;X19;X26;X14;X12;X23;X49;X15;X9;X40;X28;X48;X16;X36;X32;X37;X27;X39;X35;X17;X38;X33;X34;X25;X22;X29" "1.12643231547964;0.0771990950800977;0.365174119564449;-0.20106474259595;-0.148036139982524;-0.0886298222793601;-0.0933354882916633;-0.0309083837048808;0.113806918938296;0.2243105552232;1.35554561470179;0.0173823496047013;0.193361178386592;-0.14764309205402;-0.309011699068944;0.0126342710171353;-0.213157233793273;0.410625739957873;-0.0270409688374445;0.0905086409593506;1.28341270809821;-0.0484908871832094;0.372924801834906;0.218402461662537;-0.139796532816704;0.113151087389057;-0.126062705391894;0.139870717753563;-0.334728001367635;-0.160246892922648;1.06000371061657;0.119303044875321;0.0301270756464097;-0.172826458501015;-0.152908668596546;0.0647066348704441;-0.00498197180870758;0.101243785459297;0.190587437636104;0.101021971863547;1.33363735973764;-0.0930986158929005;0.0411362081255798;0.311534471609376;0.125915012878312;-0.127984626356089;0.0158070184046651;-0.230983206747964;3.91849576824987e-05;0.01907338397612;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.36709831320873;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.215992473532482;0.207238969681018;0.212786981461777;0.223485752296382;0.210120610541075;0.211634081358758;0.209572249250139;0.212009872786239;0.211636181761433;0.210963791277601;0.218924884526602;0.203604899224658;0.202227220498212;0.208696890207322;0.208026155075498;0.210177903744228;0.214038544797459;0.207869587619712;0.207770533441816;0.221716123356399;0.217839971376736;0.206668559136835;0.209137819191788;0.21408617249658;0.212260304063406;0.206845852484667;0.214771186895684;0.209382704672176;0.209452285768401;0.209453443801106;0.211124810491138;0.200661370411489;0.214042992939306;0.209973537083607;0.208571926012631;0.201777085020081;0.209913581547266;0.213117293205938;0.213666785427716;0.213499522978972;0.21451400814892;0.212210050268598;0.208794247653051;0.211516881925761;0.210104896773028;0.208904004352041;0.210081250714492;0.201871965637656;0.20750940506822;0.205058932033443;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0897358865420574;NA;NA;NA;NA;NA;NA;NA;NA;NA" 1
"645" "CONS" 15 4 0.87 0.882978723404255 0.666666666666667 0.365567054466566 0.8315 0.836309523809524 0.826612903225806 0.662975802151846 0.85 0.841439688715953 0.859053497942387 0.70021993992905 "X1;X3;X5;X8;X11;X18;X19;X23;X26;X32;X33;X41;X42;X46;X91" "1.11554786928918;NA;0.30368691910371;NA;-0.104578521153138;NA;NA;-0.0409070452879418;NA;NA;1.16245750597316;NA;NA;NA;NA;NA;NA;0.284565202054364;-0.140286799221992;NA;NA;NA;0.73000463396068;NA;NA;0.466817503399651;NA;NA;NA;NA;NA;0.593504004127986;0.582503655218047;NA;NA;NA;NA;NA;NA;NA;1.39964829193314;-0.0173358178247753;NA;NA;NA;-0.0705580778945791;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.26737398464321;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.185590247236085;NA;0.184250384299921;NA;0.184157500528011;NA;NA;0.181669574969266;NA;NA;0.175944286749925;NA;NA;NA;NA;NA;NA;0.16957501361189;0.172979926237311;NA;NA;NA;0.150143972085675;NA;NA;0.150931655213423;NA;NA;NA;NA;NA;0.151566751559095;0.153115320446656;NA;NA;NA;NA;NA;NA;NA;0.180481094233861;0.171021929372004;NA;NA;NA;0.16757346515293;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0832802922240082;NA;NA;NA;NA;NA;NA;NA;NA;NA" 1
"646" "IG" 51 6 0.55 0.521276595744681 1 0.247642198187029 0.846 0.854166666666667 0.837701612903226 0.69201362699688 0.8605 0.855058365758755 0.866255144032922 0.721059902971597 "X41;X11;X31;X1;X45;X20;X18;X5;X2;X46;X13;X4;X6;X44;X21;X91;X47;X8;X24;X42;X50;X10;X30;X3;X43;X19;X7;X26;X14;X12;X23;X40;X49;X9;X15;X28;X48;X16;X37;X32;X36;X39;X35;X27;X38;X17;X33;X34;X25;X22;X29" "1.12643231547964;0.077199095080098;0.365174119564449;-0.201064742595951;-0.148036139982523;-0.0886298222793612;-0.0933354882916643;-0.0309083837048799;0.113806918938295;0.2243105552232;1.35554561470179;0.0173823496047016;0.193361178386592;-0.14764309205402;-0.309011699068944;0.0126342710171353;-0.213157233793274;0.410625739957872;-0.0270409688374448;0.0905086409593524;1.28341270809821;-0.0484908871832086;0.372924801834902;0.218402461662538;-0.139796532816699;0.113151087389057;-0.126062705391894;0.139870717753562;-0.334728001367635;-0.16024689292265;1.06000371061656;0.119303044875323;0.0301270756464103;-0.172826458501015;-0.152908668596546;0.0647066348704428;-0.0049819718087089;0.101243785459297;0.190587437636104;0.101021971863546;1.33363735973764;-0.0930986158928999;0.041136208125581;0.311534471609375;0.125915012878312;-0.12798462635609;0.0158070184046649;-0.230983206747965;3.91849576834675e-05;0.01907338397612;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.36709831320873;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.215992473532482;0.207238969681017;0.212786981461777;0.223485752296382;0.210120610541075;0.211634081358758;0.209572249250138;0.212009872786239;0.211636181761433;0.210963791277601;0.218924884526602;0.203604899224658;0.202227220498212;0.208696890207323;0.208026155075498;0.210177903744228;0.214038544797459;0.207869587619711;0.207770533441816;0.221716123356399;0.217839971376735;0.206668559136836;0.209137819191788;0.214086172496579;0.212260304063406;0.206845852484666;0.214771186895684;0.209382704672176;0.209452285768401;0.209453443801106;0.211124810491138;0.20066137041149;0.214042992939306;0.209973537083607;0.208571926012631;0.201777085020081;0.209913581547266;0.213117293205938;0.213666785427716;0.213499522978973;0.21451400814892;0.212210050268598;0.208794247653051;0.211516881925761;0.210104896773028;0.208904004352041;0.210081250714492;0.201871965637656;0.207509405068219;0.205058932033443;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0897358865420573;NA;NA;NA;NA;NA;NA;NA;NA;NA" 1
"647" "IGR" 51 6 0.55 0.521276595744681 1 0.247642198187029 0.846 0.854166666666667 0.837701612903226 0.69201362699688 0.8605 0.855058365758755 0.866255144032922 0.721059902971597 "X31;X41;X45;X1;X91;X37;X11;X35;X13;X4;X46;X24;X21;X40;X39;X50;X47;X44;X30;X6;X42;X3;X15;X16;X49;X10;X5;X19;X48;X7;X28;X12;X20;X38;X9;X43;X26;X14;X23;X2;X27;X17;X36;X18;X8;X33;X34;X22;X25;X32;X29" "1.12643231547964;0.0771990950800986;0.365174119564449;-0.20106474259595;-0.148036139982525;-0.0886298222793599;-0.0933354882916639;-0.0309083837048801;0.113806918938296;0.224310555223199;1.35554561470179;0.0173823496047005;0.193361178386594;-0.147643092054019;-0.309011699068949;0.0126342710171341;-0.213157233793273;0.410625739957876;-0.0270409688374446;0.0905086409593506;1.28341270809821;-0.0484908871832113;0.372924801834904;0.218402461662535;-0.139796532816687;0.113151087389055;-0.126062705391896;0.139870717753561;-0.334728001367637;-0.160246892922652;1.06000371061657;0.119303044875322;0.0301270756464101;-0.172826458501015;-0.152908668596545;0.0647066348704427;-0.00498197180870767;0.101243785459296;0.190587437636105;0.101021971863546;1.33363735973765;-0.0930986158929;0.0411362081255826;0.311534471609375;0.125915012878312;-0.127984626356089;0.0158070184046635;-0.230983206747966;3.91849576817203e-05;0.01907338397612;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.36709831320873;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.215992473532482;0.207238969681017;0.212786981461777;0.223485752296382;0.210120610541075;0.211634081358758;0.209572249250138;0.212009872786239;0.211636181761433;0.210963791277601;0.218924884526602;0.203604899224658;0.202227220498212;0.208696890207322;0.208026155075498;0.210177903744227;0.214038544797459;0.207869587619711;0.207770533441816;0.221716123356398;0.217839971376736;0.206668559136835;0.209137819191788;0.21408617249658;0.212260304063406;0.206845852484667;0.214771186895684;0.209382704672176;0.2094522857684;0.209453443801106;0.211124810491138;0.200661370411489;0.214042992939306;0.209973537083607;0.208571926012631;0.201777085020081;0.209913581547266;0.213117293205938;0.213666785427716;0.213499522978972;0.21451400814892;0.212210050268598;0.208794247653051;0.211516881925761;0.210104896773028;0.208904004352041;0.210081250714492;0.201871965637656;0.207509405068219;0.205058932033443;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0897358865420575;NA;NA;NA;NA;NA;NA;NA;NA;NA" 1
"648" "ONER" 51 6 0.55 0.521276595744681 1 0.247642198187029 0.846 0.854166666666667 0.837701612903226 0.69201362699688 0.8605 0.855058365758755 0.866255144032922 0.721059902971597 "X41;X45;X11;X1;X31;X46;X50;X47;X91;X12;X49;X43;X14;X48;X28;X44;X5;X18;X16;X6;X21;X3;X15;X9;X13;X38;X39;X10;X2;X37;X42;X34;X7;X35;X36;X20;X17;X40;X8;X22;X32;X4;X33;X25;X23;X26;X27;X29;X19;X30;X24" "1.12643231547964;0.077199095080098;0.36517411956445;-0.20106474259595;-0.148036139982525;-0.0886298222793599;-0.0933354882916645;-0.03090838370488;0.113806918938296;0.224310555223199;1.35554561470179;0.0173823496047022;0.193361178386592;-0.14764309205402;-0.309011699068944;0.0126342710171344;-0.213157233793273;0.410625739957874;-0.0270409688374454;0.0905086409593501;1.28341270809821;-0.0484908871832088;0.372924801834904;0.218402461662538;-0.139796532816701;0.113151087389055;-0.126062705391894;0.139870717753566;-0.334728001367637;-0.160246892922649;1.06000371061657;0.119303044875322;0.0301270756464105;-0.172826458501014;-0.152908668596545;0.0647066348704432;-0.0049819718087085;0.101243785459295;0.190587437636105;0.101021971863546;1.33363735973764;-0.0930986158928992;0.0411362081255801;0.311534471609374;0.125915012878312;-0.127984626356089;0.0158070184046638;-0.230983206747965;3.91849576835611e-05;0.0190733839761201;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.36709831320872;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.215992473532482;0.207238969681018;0.212786981461777;0.223485752296382;0.210120610541075;0.211634081358758;0.209572249250138;0.212009872786238;0.211636181761433;0.210963791277601;0.218924884526602;0.203604899224658;0.202227220498212;0.208696890207322;0.208026155075498;0.210177903744227;0.214038544797459;0.207869587619711;0.207770533441816;0.221716123356398;0.217839971376735;0.206668559136836;0.209137819191788;0.21408617249658;0.212260304063406;0.206845852484666;0.214771186895684;0.209382704672176;0.209452285768401;0.209453443801106;0.211124810491138;0.200661370411489;0.214042992939306;0.209973537083606;0.20857192601263;0.201777085020081;0.209913581547266;0.213117293205938;0.213666785427716;0.213499522978972;0.21451400814892;0.212210050268598;0.208794247653051;0.211516881925761;0.210104896773028;0.208904004352041;0.210081250714492;0.201871965637657;0.207509405068219;0.205058932033443;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0897358865420573;NA;NA;NA;NA;NA;NA;NA;NA;NA" 1
